Condition 1,Lot Config,Bsmt Full Bath,MS SubClass,Paved Drive,Wood Deck SF,Overall Cond,Yr Sold,Bedroom AbvGr,Half Bath,Garage Qual,Sale Condition,Full Bath,BsmtFin Type 1,Functional,Lot Area,Mas Vnr Area,Total Bsmt SF,Mas Vnr Type,Screen Porch,SalePrice
2,0,1.0,180,0,0,6,2007,1,0,5.0,0,1,2.0,10,1936,0.0,630.0,3.0,0,84500
2,0,0.0,160,0,0,3,2007,3,1,2.0,0,1,5.0,10,1890,0.0,546.0,3.0,0,75190
2,1,1.0,80,0,120,5,2007,3,0,2.0,0,1,1.0,10,11333,0.0,1029.0,3.0,0,146800
2,0,1.0,85,0,201,5,2007,1,0,2.0,0,1,0.0,10,9129,144.0,923.0,1.0,0,153500
2,1,2.0,80,0,1424,6,2007,3,0,2.0,0,2,0.0,10,15957,0.0,1244.0,3.0,0,188000
2,0,1.0,20,1,690,6,2007,3,1,2.0,0,1,1.0,11,33983,0.0,1160.0,3.0,0,196000
2,1,1.0,60,0,0,7,2007,3,1,2.0,0,1,3.0,10,8286,0.0,716.0,3.0,240,157000
2,0,0.0,85,0,129,7,2007,2,0,5.0,0,1,0.0,10,6723,0.0,796.0,3.0,0,138000
2,0,1.0,85,0,104,7,2007,2,0,2.0,0,1,1.0,10,7244,0.0,768.0,3.0,0,129500
2,0,0.0,20,0,152,3,2007,3,0,2.0,1,1,2.0,10,27697,198.0,1396.0,2.0,0,80000
2,1,1.0,20,0,0,6,2007,2,0,2.0,0,1,1.0,10,7599,0.0,845.0,3.0,0,129500
2,1,1.0,20,0,0,6,2007,3,1,2.0,0,1,4.0,10,11000,0.0,1090.0,3.0,88,135000
2,1,0.0,20,0,168,7,2007,2,0,2.0,0,1,1.0,10,8314,0.0,816.0,3.0,0,124500
2,0,1.0,20,0,330,7,2007,2,0,2.0,0,1,1.0,10,11625,0.0,816.0,3.0,0,139000
2,0,0.0,20,0,0,5,2007,3,0,5.0,1,1,2.0,10,10712,0.0,974.0,3.0,0,93500
2,0,0.0,20,0,140,6,2007,3,0,2.0,0,1,1.0,10,10447,0.0,864.0,3.0,0,124500
2,0,1.0,20,0,280,5,2006,2,0,2.0,0,2,2.0,10,11027,28.0,1178.0,4.0,0,149900
2,0,1.0,20,0,0,6,2006,2,0,2.0,0,1,3.0,10,10533,244.0,1008.0,1.0,280,157500
2,1,0.0,20,0,0,5,2006,3,1,2.0,0,1,3.0,10,11765,302.0,1617.0,4.0,0,169000
2,2,1.0,20,0,0,6,2006,1,1,2.0,1,1,1.0,12,39384,902.0,1705.0,4.0,0,252000
2,1,0.0,20,0,0,6,2006,3,0,2.0,0,2,5.0,10,11727,434.0,1851.0,1.0,0,192100
2,0,1.0,60,0,421,5,2006,3,1,2.0,0,2,0.0,10,8238,0.0,813.0,3.0,0,183500
2,1,0.0,60,0,0,5,2006,4,1,2.0,0,2,5.0,10,13006,285.0,964.0,1.0,0,222000
2,0,0.0,60,0,0,5,2006,3,1,2.0,0,2,5.0,10,13041,0.0,781.0,3.0,0,170000
2,1,0.0,60,0,315,5,2006,3,1,2.0,0,2,1.0,10,13031,0.0,691.0,3.0,0,187500
2,0,0.0,60,0,286,5,2006,3,1,2.0,0,2,5.0,10,9783,0.0,821.0,3.0,0,202000
2,3,1.0,60,0,95,5,2006,3,1,2.0,0,2,0.0,10,11207,0.0,802.0,3.0,0,185000
2,1,1.0,60,0,239,5,2006,4,1,2.0,6,2,0.0,10,19378,456.0,1392.0,1.0,0,320000
2,2,0.0,20,0,144,5,2006,3,0,2.0,6,2,5.0,10,14859,27.0,1670.0,1.0,0,240000
2,2,0.0,60,0,0,5,2006,4,1,2.0,0,2,5.0,10,13128,216.0,1074.0,1.0,0,250000
2,2,0.0,60,0,0,5,2006,3,1,2.0,0,2,5.0,10,10463,0.0,893.0,3.0,0,239900
2,2,1.0,60,0,237,5,2006,3,1,2.0,6,2,0.0,10,13751,248.0,1700.0,1.0,115,309000
2,2,0.0,60,0,0,5,2006,3,1,2.0,6,2,5.0,10,23257,0.0,868.0,3.0,0,274725
2,0,0.0,160,0,168,5,2006,4,1,2.0,0,2,5.0,10,13108,0.0,2062.0,3.0,0,270000
2,0,0.0,20,0,0,6,2006,3,0,2.0,0,2,0.0,10,8076,112.0,1160.0,1.0,144,183500
2,0,0.0,60,0,190,5,2006,3,1,2.0,0,2,1.0,10,7685,112.0,697.0,1.0,0,165600
2,0,0.0,60,0,0,5,2006,3,1,2.0,0,2,5.0,10,9084,0.0,935.0,3.0,0,176500
2,0,0.0,120,0,120,5,2006,2,0,2.0,0,2,5.0,10,3701,0.0,1191.0,3.0,0,130000
2,0,1.0,160,0,441,7,2006,2,0,1.0,0,2,0.0,10,5306,0.0,1064.0,3.0,0,239000
2,2,1.0,120,0,114,5,2006,2,0,2.0,0,2,0.0,10,6563,0.0,1742.0,3.0,0,275000
2,2,1.0,60,0,182,5,2006,3,1,2.0,6,3,0.0,10,16023,600.0,1398.0,1.0,0,457347
2,2,0.0,60,0,204,5,2006,5,1,2.0,6,3,5.0,10,18062,662.0,1528.0,1.0,0,545224
2,2,0.0,60,0,246,5,2006,4,1,2.0,6,2,0.0,10,12292,184.0,1094.0,1.0,0,356383
2,0,0.0,60,0,214,5,2006,4,1,2.0,6,3,0.0,10,16056,208.0,1992.0,4.0,0,556581
2,0,0.0,60,0,324,5,2006,4,1,2.0,6,2,5.0,10,12438,466.0,1234.0,1.0,0,361919
2,2,1.0,60,0,250,5,2006,4,1,2.0,6,2,0.0,10,16052,734.0,1850.0,4.0,0,535000
2,1,0.0,60,0,272,5,2006,4,1,2.0,6,3,5.0,10,15922,550.0,1390.0,1.0,0,401179
2,2,0.0,60,0,192,5,2006,3,1,2.0,6,3,5.0,10,13682,1031.0,1410.0,1.0,0,438780
1,1,0.0,60,1,120,6,2006,2,0,2.0,0,2,0.0,10,14762,0.0,0.0,3.0,0,169000
2,0,1.0,190,0,264,5,2006,3,0,2.0,0,1,3.0,10,34650,0.0,1056.0,3.0,0,145000
2,0,1.0,120,0,156,5,2006,2,0,2.0,0,2,0.0,10,8147,230.0,1714.0,1.0,0,318000
2,0,1.0,20,0,180,5,2006,3,0,2.0,6,2,0.0,10,11302,238.0,1814.0,1.0,120,319000
2,0,1.0,20,0,351,5,2006,3,1,2.0,0,2,0.0,10,18261,420.0,1910.0,1.0,123,470000
2,1,1.0,20,0,108,7,2006,3,0,2.0,0,2,1.0,10,14145,0.0,1208.0,3.0,0,202500
2,1,0.0,50,0,0,5,2006,4,1,2.0,0,2,0.0,10,13837,178.0,1204.0,1.0,0,229000
6,1,1.0,60,0,0,7,2006,3,1,2.0,0,2,1.0,10,16659,34.0,795.0,1.0,0,235000
2,3,1.0,60,0,306,5,2006,3,1,2.0,0,2,0.0,10,18800,120.0,796.0,1.0,0,190000
2,4,1.0,85,0,140,6,2006,2,0,2.0,0,1,0.0,10,10464,130.0,988.0,1.0,0,169000
2,0,0.0,20,0,197,5,2006,3,0,2.0,0,2,0.0,10,10400,102.0,1845.0,1.0,0,241500
6,0,0.0,60,0,400,5,2006,4,1,2.0,0,2,5.0,10,10530,68.0,945.0,1.0,0,188900
2,0,1.0,20,0,384,6,2006,3,0,2.0,0,2,2.0,10,10240,157.0,1686.0,1.0,0,207500
4,0,1.0,60,0,0,5,2006,5,1,2.0,0,3,2.0,10,16692,184.0,1392.0,1.0,440,250000
4,0,1.0,60,0,209,6,2006,3,1,2.0,0,2,1.0,10,11475,0.0,713.0,3.0,0,179900
2,0,1.0,85,0,444,5,2006,2,0,2.0,0,1,0.0,10,9927,252.0,1047.0,4.0,0,172000
4,0,1.0,60,0,0,5,2006,3,1,2.0,6,2,1.0,10,9512,0.0,960.0,3.0,0,294323
2,0,0.0,80,0,48,6,2006,3,0,2.0,0,3,1.0,10,10530,248.0,675.0,1.0,0,184500
2,0,1.0,20,0,0,6,2006,3,1,2.0,0,1,1.0,10,10140,0.0,1056.0,3.0,0,153500
2,0,0.0,60,0,0,5,2006,4,1,2.0,0,2,0.0,10,10140,0.0,832.0,3.0,259,162900
2,0,1.0,20,0,265,6,2006,3,1,2.0,0,1,1.0,10,10140,99.0,1040.0,1.0,0,181000
2,0,0.0,20,0,295,6,2006,3,0,2.0,0,2,1.0,10,10000,176.0,1103.0,1.0,0,155000
2,1,1.0,20,0,240,5,2006,3,0,2.0,1,1,2.0,10,15870,0.0,1096.0,3.0,0,138800
2,0,0.0,20,0,0,5,2006,3,0,2.0,1,1,5.0,10,9353,0.0,864.0,3.0,0,116050
2,1,0.0,20,0,0,4,2006,3,0,5.0,0,1,2.0,10,8125,0.0,858.0,3.0,0,88000
2,0,0.0,20,0,63,4,2006,3,0,2.0,0,1,3.0,10,7200,0.0,864.0,3.0,0,97500
2,3,1.0,120,0,196,5,2006,2,0,2.0,0,2,0.0,10,8773,0.0,1487.0,3.0,0,190000
2,0,0.0,160,0,0,5,2006,3,1,2.0,0,1,5.0,10,2760,514.0,525.0,1.0,0,105500
2,0,0.0,160,0,0,6,2006,3,1,2.0,0,1,4.0,12,2160,200.0,765.0,1.0,0,125500
2,0,0.0,160,0,72,5,2006,2,1,2.0,0,1,2.0,10,1953,408.0,483.0,1.0,0,83000
2,0,0.0,160,0,0,7,2006,3,1,2.0,0,1,1.0,10,1890,380.0,494.0,1.0,0,116000
2,0,0.0,160,2,201,5,2006,3,1,5.0,1,1,5.0,10,1680,236.0,672.0,1.0,0,91500
2,0,0.0,160,0,0,7,2006,3,1,2.0,0,1,2.0,10,1680,281.0,672.0,1.0,0,118000
2,0,0.0,160,0,0,5,2006,2,1,2.0,0,1,1.0,10,1680,504.0,483.0,1.0,0,89000
2,0,0.0,160,0,352,5,2006,3,1,2.0,0,1,2.0,10,1680,504.0,525.0,1.0,0,108000
2,0,0.0,160,0,0,5,2006,2,1,2.0,0,1,5.0,10,1680,297.0,483.0,1.0,0,94500
2,0,0.0,120,0,0,5,2006,2,0,2.0,0,2,1.0,10,4043,0.0,1069.0,3.0,225,146300
2,0,1.0,20,0,0,7,2006,3,0,2.0,0,1,1.0,10,7514,0.0,943.0,3.0,0,145000
2,0,1.0,85,0,175,5,2006,3,0,2.0,0,1,1.0,10,7838,0.0,864.0,3.0,0,123000
2,3,1.0,120,0,0,7,2006,2,0,2.0,0,2,1.0,10,2280,0.0,1055.0,3.0,0,137500
2,0,0.0,160,0,0,5,2006,3,1,2.0,0,2,1.0,10,2179,0.0,855.0,3.0,0,144000
2,4,1.0,20,0,194,5,2006,3,0,2.0,0,2,0.0,10,16737,66.0,1980.0,1.0,0,315000
2,0,1.0,60,0,0,5,2006,4,1,2.0,6,2,0.0,10,16387,215.0,1738.0,4.0,0,412083
2,1,0.0,60,0,240,5,2006,4,1,2.0,6,3,5.0,10,16259,370.0,1249.0,4.0,0,342643
2,1,0.0,20,0,0,5,2006,2,0,2.0,0,2,5.0,10,16163,232.0,1618.0,1.0,0,252000
2,0,1.0,20,0,216,5,2006,2,1,2.0,6,2,0.0,10,13891,0.0,2076.0,3.0,0,465000
2,1,0.0,20,0,0,5,2006,4,0,2.0,6,2,5.0,10,12228,206.0,1721.0,4.0,0,293000
2,1,1.0,20,0,354,5,2006,2,0,2.0,0,2,0.0,10,14780,568.0,1868.0,1.0,156,415000
2,3,1.0,20,0,519,5,2006,3,0,2.0,0,2,0.0,10,16033,378.0,1833.0,1.0,0,326000
2,1,0.0,60,0,240,5,2006,4,1,2.0,6,3,5.0,10,14215,380.0,1158.0,1.0,0,325300
2,0,0.0,60,0,113,5,2006,4,1,2.0,0,3,5.0,10,13418,132.0,1117.0,4.0,0,309000
2,1,0.0,60,0,148,5,2006,4,1,2.0,6,2,5.0,10,13975,525.0,1090.0,1.0,0,300000
2,0,0.0,60,0,192,5,2006,3,1,2.0,0,2,5.0,10,10240,178.0,1030.0,1.0,0,275500
2,0,1.0,60,0,194,5,2006,3,1,2.0,6,2,0.0,10,9942,385.0,1606.0,1.0,0,338500
2,0,1.0,60,0,147,5,2006,4,0,2.0,6,3,0.0,10,11924,286.0,1175.0,4.0,0,345000
2,1,0.0,60,0,243,5,2006,3,1,2.0,6,2,5.0,10,12867,0.0,1209.0,3.0,0,344133
2,0,0.0,60,0,176,5,2006,4,1,2.0,6,2,5.0,10,10672,0.0,1054.0,3.0,0,298236
2,0,1.0,60,0,120,5,2006,4,1,2.0,6,2,0.0,10,11643,142.0,1524.0,1.0,0,329900
2,0,1.0,20,0,208,5,2006,3,0,2.0,0,2,0.0,10,12378,0.0,1896.0,3.0,0,360000
2,0,0.0,60,0,177,5,2006,3,1,2.0,6,2,5.0,10,11065,788.0,1085.0,4.0,0,281000
2,0,1.0,20,0,204,5,2006,2,0,2.0,6,2,0.0,10,13758,430.0,1792.0,1.0,0,372397
2,1,1.0,20,0,144,5,2006,2,0,2.0,0,2,0.0,10,14828,674.0,1780.0,1.0,0,378000
2,0,1.0,20,0,206,5,2006,2,0,2.0,0,2,0.0,10,11846,562.0,1792.0,1.0,0,374000
2,0,1.0,60,0,0,5,2006,4,1,2.0,6,2,0.0,10,20431,870.0,1848.0,1.0,0,437154
2,0,1.0,60,0,179,5,2006,3,1,2.0,0,2,0.0,10,10927,280.0,1058.0,1.0,0,275000
2,1,1.0,60,0,168,5,2006,3,1,2.0,0,2,0.0,10,13215,112.0,1420.0,1.0,0,279000
2,0,1.0,120,0,192,5,2006,2,0,2.0,0,2,0.0,10,7052,240.0,1364.0,4.0,0,185850
2,0,1.0,120,0,196,5,2006,2,0,2.0,0,2,0.0,10,5911,278.0,1560.0,1.0,0,282500
2,0,0.0,120,0,132,5,2006,2,0,2.0,6,2,5.0,10,6955,94.0,1368.0,4.0,0,202500
2,0,0.0,120,0,132,5,2006,2,0,2.0,6,2,5.0,10,6792,94.0,1368.0,4.0,0,202665
2,0,1.0,20,0,266,5,2006,1,0,2.0,6,2,0.0,10,7740,518.0,1686.0,1.0,0,332200
2,0,1.0,120,0,228,5,2006,2,0,2.0,6,2,0.0,10,6373,572.0,1666.0,1.0,0,310090
2,1,0.0,120,0,148,5,2006,2,0,2.0,0,2,5.0,10,3136,163.0,1405.0,4.0,0,171750
4,0,0.0,20,0,100,5,2006,3,0,2.0,6,2,0.0,10,10237,0.0,1316.0,3.0,0,169990
4,0,0.0,60,0,0,5,2006,3,1,2.0,6,2,5.0,10,10237,0.0,728.0,3.0,0,170440
4,0,0.0,60,0,0,5,2006,3,1,2.0,6,2,5.0,10,10237,0.0,738.0,3.0,0,169985
2,0,1.0,60,0,100,5,2006,3,1,2.0,6,2,0.0,10,17104,0.0,654.0,3.0,0,179665
2,0,0.0,60,0,100,5,2006,4,1,2.0,6,2,5.0,10,14054,0.0,879.0,3.0,0,219210
2,0,0.0,20,0,100,5,2006,3,0,2.0,6,2,5.0,10,11660,0.0,1326.0,3.0,0,174190
2,1,0.0,60,0,0,5,2006,3,1,2.0,6,2,5.0,10,15578,0.0,728.0,3.0,0,172785
2,1,0.0,60,0,120,5,2006,4,1,2.0,6,2,5.0,10,11631,236.0,1052.0,1.0,0,258000
2,0,0.0,60,0,100,5,2006,3,1,2.0,6,2,5.0,10,9073,0.0,738.0,3.0,0,185101
2,0,1.0,120,0,100,5,2006,2,0,2.0,6,2,0.0,10,3087,14.0,1220.0,1.0,0,210250
2,0,0.0,120,0,143,5,2006,2,0,2.0,0,2,5.0,10,3196,18.0,1374.0,1.0,0,234000
2,0,0.0,120,0,143,5,2006,2,0,2.0,0,2,5.0,10,3196,40.0,1273.0,1.0,0,215000
2,0,1.0,120,0,130,5,2006,2,0,2.0,0,2,0.0,10,2938,40.0,1368.0,1.0,0,246990
2,0,0.0,120,0,144,5,2006,2,0,2.0,0,2,5.0,10,3072,18.0,1375.0,1.0,0,178740
2,0,1.0,120,0,143,5,2006,2,0,2.0,0,2,0.0,10,3072,18.0,1365.0,1.0,0,225000
2,0,0.0,120,0,108,5,2006,2,0,2.0,6,2,0.0,10,3010,16.0,1248.0,1.0,0,167240
2,0,0.0,120,0,90,5,2006,2,0,2.0,6,2,0.0,10,3010,14.0,1142.0,1.0,0,156820
2,0,0.0,120,0,142,5,2006,2,0,2.0,0,2,0.0,10,3013,145.0,1362.0,1.0,0,213490
2,0,1.0,120,0,312,5,2006,1,0,2.0,6,2,0.0,10,3982,0.0,1520.0,3.0,0,264561
2,0,1.0,120,0,161,5,2006,2,0,2.0,6,2,0.0,10,4045,45.0,1356.0,1.0,0,246578
4,0,0.0,60,0,100,5,2006,4,1,2.0,0,2,5.0,10,21930,0.0,732.0,3.0,0,192140
2,0,1.0,60,0,100,5,2006,3,1,2.0,0,2,0.0,10,7861,0.0,783.0,3.0,0,183200
2,0,0.0,60,0,100,5,2006,3,1,2.0,0,2,5.0,10,9056,0.0,707.0,3.0,0,178000
2,0,0.0,60,0,100,5,2006,3,1,2.0,0,2,5.0,10,9171,0.0,848.0,3.0,0,201490
2,1,0.0,60,0,188,5,2006,3,1,2.0,0,2,5.0,10,11194,40.0,1406.0,1.0,0,230500
2,0,0.0,60,0,0,5,2006,3,1,2.0,0,2,5.0,10,7875,0.0,783.0,3.0,0,180000
2,0,0.0,60,0,100,5,2006,3,1,2.0,0,2,5.0,10,8121,0.0,953.0,3.0,0,172400
2,0,0.0,60,0,0,5,2006,3,1,2.0,0,2,1.0,10,8658,0.0,982.0,3.0,0,215000
2,1,0.0,60,0,89,5,2006,4,1,2.0,0,2,5.0,10,11214,0.0,930.0,3.0,0,199900
4,0,1.0,60,0,0,5,2006,3,1,2.0,0,2,0.0,10,10852,0.0,959.0,3.0,0,173000
2,4,0.0,60,0,400,5,2006,4,1,2.0,6,3,5.0,10,12104,0.0,1035.0,3.0,0,287602
2,0,0.0,60,0,192,5,2006,4,1,2.0,0,2,5.0,10,8738,302.0,975.0,1.0,0,230000
2,0,1.0,60,0,0,5,2006,3,1,2.0,0,2,0.0,10,9452,423.0,1396.0,1.0,0,348000
2,0,1.0,60,0,210,5,2006,3,1,2.0,0,2,0.0,10,9660,242.0,1044.0,1.0,0,286000
2,1,1.0,60,0,0,5,2006,3,1,2.0,0,2,0.0,10,9545,322.0,1160.0,1.0,0,300000
2,2,1.0,60,0,361,5,2006,4,1,2.0,0,3,0.0,10,35760,1378.0,1930.0,1.0,0,625000
2,0,1.0,60,0,247,5,2006,4,1,2.0,0,2,0.0,10,9233,877.0,1540.0,1.0,0,405000
2,2,1.0,60,0,208,5,2006,3,1,2.0,0,2,0.0,10,12011,530.0,1086.0,1.0,374,280000
2,1,0.0,60,0,144,5,2006,4,1,2.0,1,2,5.0,10,12090,650.0,1141.0,1.0,0,258000
2,0,0.0,60,0,307,5,2006,4,1,2.0,0,2,1.0,10,10019,397.0,1342.0,1.0,0,350000
2,0,1.0,60,0,870,5,2006,4,1,2.0,0,3,3.0,10,17242,738.0,1733.0,1.0,210,584500
2,0,1.0,60,0,200,5,2006,4,1,2.0,0,2,0.0,10,10236,501.0,1290.0,1.0,0,321000
2,0,1.0,60,0,309,5,2006,4,1,2.0,0,2,0.0,10,10120,391.0,1165.0,1.0,0,290000
2,0,1.0,60,0,432,5,2006,3,1,2.0,0,2,4.0,10,12585,420.0,1286.0,1.0,0,315000
4,0,0.0,60,0,200,5,2006,3,1,2.0,6,2,5.0,10,12447,192.0,1100.0,4.0,0,252000
4,2,1.0,20,0,0,5,2006,2,1,2.0,6,2,0.0,10,15218,0.0,1670.0,3.0,0,336820
4,2,1.0,20,0,192,5,2006,1,1,2.0,6,1,0.0,10,20896,0.0,2077.0,3.0,0,423000
3,2,1.0,20,0,322,5,2006,3,0,2.0,6,2,0.0,10,10182,420.0,1660.0,4.0,0,290000
2,0,0.0,20,0,208,5,2006,3,0,2.0,0,2,5.0,10,8688,228.0,1616.0,1.0,0,232000
1,1,0.0,20,0,144,5,2006,3,0,2.0,6,2,5.0,10,10936,60.0,1504.0,1.0,0,199000
2,0,0.0,20,0,0,5,2006,2,0,2.0,6,2,0.0,10,8640,0.0,1278.0,3.0,0,198600
1,1,1.0,60,0,0,5,2006,3,1,2.0,6,3,0.0,10,13162,0.0,2036.0,3.0,0,405749
2,0,0.0,20,0,0,5,2006,3,0,2.0,6,2,5.0,10,11216,0.0,1489.0,3.0,0,232600
2,0,0.0,60,0,192,5,2006,3,1,2.0,6,2,5.0,10,10728,0.0,1095.0,3.0,0,266000
2,0,0.0,60,0,0,5,2006,3,1,2.0,6,2,5.0,10,8125,0.0,756.0,3.0,0,186500
2,0,0.0,60,0,0,5,2006,3,1,2.0,0,2,5.0,10,8125,0.0,858.0,3.0,0,200825
2,0,0.0,60,0,0,5,2006,3,1,2.0,6,2,5.0,10,8125,0.0,770.0,3.0,0,197000
2,0,0.0,20,0,0,5,2006,2,0,2.0,6,2,0.0,10,7200,68.0,1262.0,4.0,0,185000
2,0,0.0,20,0,38,5,2006,3,0,2.0,0,2,5.0,10,7500,0.0,1257.0,3.0,0,176000
2,0,1.0,20,0,216,5,2006,2,0,2.0,6,2,5.0,10,7200,0.0,1293.0,3.0,0,187750
2,0,0.0,20,0,4,5,2006,3,1,5.0,0,1,0.0,10,7733,0.0,1142.0,3.0,0,139500
2,1,0.0,20,0,144,5,2006,3,0,2.0,6,2,5.0,10,11024,118.0,1400.0,1.0,0,186800
8,0,0.0,20,0,0,5,2006,3,1,5.0,6,1,5.0,10,13072,0.0,1131.0,3.0,0,132000
8,0,0.0,20,0,0,5,2006,3,1,2.0,1,1,5.0,10,13072,0.0,1141.0,3.0,0,142500
8,0,1.0,20,0,0,5,2006,3,1,2.0,6,1,1.0,10,13072,0.0,1158.0,3.0,0,158000
2,0,0.0,60,0,144,5,2006,3,1,2.0,0,2,5.0,10,7800,172.0,891.0,1.0,0,184000
2,0,0.0,60,0,100,5,2006,3,1,2.0,0,2,5.0,10,7632,96.0,784.0,1.0,0,184900
2,0,0.0,60,0,150,5,2006,3,1,2.0,0,2,5.0,10,8304,0.0,941.0,3.0,0,187000
2,0,0.0,60,0,0,5,2006,3,1,2.0,0,2,1.0,10,7153,0.0,761.0,3.0,0,175900
2,0,1.0,60,0,307,5,2006,3,1,2.0,5,2,1.0,10,9370,0.0,836.0,3.0,224,248500
2,0,1.0,120,0,0,5,2006,2,0,2.0,0,2,0.0,10,7175,0.0,1398.0,3.0,0,172000
2,0,0.0,120,0,0,5,2006,2,0,2.0,0,2,0.0,10,7175,0.0,1217.0,3.0,0,151000
8,0,0.0,60,0,0,5,2006,3,1,2.0,0,2,1.0,10,9019,0.0,636.0,3.0,0,150000
2,0,1.0,20,0,0,4,2006,2,0,2.0,0,1,3.0,10,8900,0.0,1056.0,3.0,0,107000
2,1,1.0,20,0,421,5,2006,3,0,2.0,1,1,2.0,10,7800,0.0,828.0,3.0,0,119900
8,0,1.0,20,0,0,4,2006,3,0,2.0,0,1,4.0,10,9100,51.0,988.0,1.0,0,129500
8,0,1.0,90,0,0,5,2006,6,0,2.0,1,2,3.0,10,9100,336.0,1728.0,1.0,0,125000
8,0,0.0,90,0,0,6,2006,4,0,2.0,0,2,0.0,10,8927,0.0,0.0,3.0,0,119500
2,0,0.0,20,0,161,6,2006,2,0,2.0,0,1,2.0,12,9240,0.0,864.0,3.0,0,144000
2,1,1.0,80,0,292,7,2006,3,0,2.0,0,1,1.0,10,8471,46.0,506.0,1.0,0,151000
7,2,0.0,20,0,0,5,2006,3,0,2.0,0,1,3.0,10,9308,0.0,984.0,3.0,0,126000
8,0,0.0,20,0,0,6,2006,3,0,2.0,0,1,2.0,10,8450,90.0,882.0,1.0,0,116000
8,0,1.0,20,0,203,6,2006,2,0,2.0,0,1,1.0,10,8638,0.0,925.0,3.0,0,133500
2,2,0.0,20,0,0,6,2006,3,1,2.0,0,1,3.0,10,13052,0.0,1024.0,3.0,0,120875
2,2,1.0,20,0,180,6,2006,3,0,2.0,0,1,2.0,10,13526,114.0,935.0,1.0,0,137000
2,0,0.0,20,0,0,6,2006,3,0,5.0,0,1,1.0,10,8020,0.0,912.0,3.0,0,124000
1,0,0.0,20,0,0,7,2006,3,0,2.0,0,1,2.0,10,6993,0.0,912.0,3.0,0,135000
2,0,0.0,20,0,64,6,2006,3,0,2.0,0,1,3.0,10,8789,0.0,912.0,3.0,0,129200
2,1,1.0,80,0,641,4,2006,3,0,2.0,0,2,1.0,11,14330,145.0,1748.0,1.0,0,260000
2,1,0.0,60,0,127,5,2006,4,1,2.0,0,2,5.0,10,16059,284.0,1288.0,1.0,0,260000
2,0,1.0,60,0,177,5,2006,3,1,2.0,0,2,0.0,10,11025,692.0,1334.0,1.0,0,334000
2,1,1.0,60,0,209,7,2006,5,1,2.0,1,2,0.0,10,14541,0.0,1338.0,3.0,0,310000
2,2,1.0,60,0,0,5,2006,4,1,2.0,0,2,0.0,10,13346,0.0,1095.0,3.0,0,268000
2,1,1.0,20,0,0,5,2006,2,0,2.0,0,2,0.0,10,12461,0.0,1624.0,3.0,0,262000
2,0,0.0,120,0,0,5,2006,1,1,2.0,0,1,5.0,10,3628,0.0,1143.0,3.0,0,176400
2,0,1.0,120,0,0,5,2006,1,1,2.0,0,1,0.0,10,3316,0.0,1247.0,3.0,0,197000
2,0,0.0,160,0,0,5,2006,2,1,2.0,0,2,5.0,10,3180,0.0,600.0,3.0,0,151000
2,0,0.0,160,0,0,5,2006,2,1,2.0,0,2,5.0,10,2544,0.0,600.0,3.0,0,147400
2,0,0.0,160,0,0,5,2006,2,1,2.0,0,2,5.0,10,2544,0.0,600.0,3.0,0,149900
2,0,0.0,160,0,0,5,2006,2,1,2.0,1,2,5.0,10,3180,0.0,600.0,3.0,0,144152
2,0,0.0,160,0,0,5,2006,2,1,2.0,0,2,0.0,10,2998,513.0,756.0,1.0,0,166000
2,4,1.0,160,0,0,5,2006,3,1,2.0,0,2,0.0,10,3735,218.0,691.0,1.0,0,183900
2,3,1.0,160,0,153,5,2006,3,1,2.0,0,2,0.0,10,2651,0.0,673.0,3.0,0,165000
2,3,0.0,160,0,0,5,2006,2,1,2.0,0,2,5.0,10,4447,0.0,530.0,3.0,0,139000
2,1,0.0,60,0,0,5,2006,3,1,2.0,0,2,5.0,10,8314,0.0,569.0,3.0,110,200000
2,0,0.0,20,0,0,5,2006,3,0,2.0,0,2,5.0,10,7180,0.0,1568.0,3.0,0,221000
2,2,1.0,120,0,0,5,2006,2,1,2.0,0,1,4.0,10,9549,0.0,1494.0,3.0,216,270000
2,0,1.0,20,0,198,6,2006,3,1,2.0,0,1,1.0,10,11250,0.0,1208.0,3.0,0,165000
2,2,1.0,120,0,133,5,2006,1,0,2.0,0,1,0.0,10,3760,0.0,1235.0,3.0,0,214000
2,2,1.0,120,0,133,5,2006,1,0,2.0,0,1,0.0,10,3640,0.0,1036.0,3.0,0,188000
2,0,1.0,120,0,133,5,2006,1,0,2.0,0,1,0.0,10,3874,0.0,1226.0,3.0,0,190000
2,0,1.0,120,0,133,5,2006,1,0,2.0,0,1,0.0,10,3876,0.0,1226.0,3.0,0,170000
2,0,2.0,20,0,857,5,2006,0,1,2.0,0,0,0.0,10,50271,0.0,1842.0,3.0,0,385000
4,1,1.0,190,0,140,6,2006,2,0,2.0,0,2,0.0,10,13110,144.0,1153.0,1.0,0,146500
2,0,0.0,80,0,0,6,2006,4,0,2.0,0,3,5.0,10,10192,143.0,570.0,1.0,0,170000
5,2,0.0,20,0,0,7,2006,3,0,1.0,0,2,2.0,10,20781,0.0,1568.0,3.0,0,262500
2,1,0.0,60,0,0,6,2006,3,1,2.0,0,2,1.0,10,11700,420.0,708.0,1.0,119,179900
6,1,1.0,60,0,0,7,2006,4,1,2.0,0,2,2.0,10,11029,220.0,1054.0,1.0,222,250000
2,0,1.0,60,0,148,5,2006,4,2,2.0,0,1,3.0,13,10400,288.0,732.0,3.0,147,165150
